"Season","Name","Team","WAR","playerid"
"1986","Fernando Valenzuela","LAD","6.2","1013327"
"2011","Scott Baker","MIN","2.5","6176"
"1948","Mel Parnell","BOS","4.3","1010017"
"1957","Paul Foytack","DET","2.1","1004287"
"1970","Jerry Koosman","NYM","2.3","1007103"
"1945","Dizzy Trout","DET","4.1","1013196"
"1940","Lon Warneke","STL","3.9","1013637"
"2000","Mike Hampton","NYM","4.6","430"
"1969","Mickey Lolich","DET","6.0","1007712"
"1975","Ken Holtzman","OAK","3.6","1005989"
"2013","Matt Albers","CLE","0.3","4300"
"1990","David Wells","TOR","3.8","855"
"2015","Bryan Morris","MIA","0.3","10234"
"2010","Matt Cain","SFG","4.0","4732"
"1900","Chick Fraser","PHI","1.2","1004305"
"1998","Pete Harnisch","CIN","3.2","1005374"
"1916","Clarence Mitchell","CIN","1.3","1008998"
"1888","Ad Gumbert","CHI","0.7","1005139"
"1907","Del Mason","CIN","0.9","1008216"
"2012","Ted Lilly","LAD","0.7","833"
"1981","Dan Spillner","CLE","1.6","1012342"
"1917","Otis Lambeth","CLE","0.5","1007275"
"1998","Shigetoshi Hasegawa","ANA","0.4","1082"
"2019","Ranger Suarez","PHI","0.4","17277"
"1889","Silver King","STL","7.5","1006943"
"1964","Larry Jackson","CHC","5.9","1006304"
"1917","Earl Hamilton","SLB","-0.3","1005273"
"1954","Warren Spahn","MIL","4.2","1012299"
"1962","Jim Kaat","MIN","5.4","1006660"
"2014","Max Scherzer","DET","5.6","3137"
"1982","Jerry Reuss","LAD","5.5","1010853"
"1899","Nig Cuppy","STL","2.5","1002884"
"1914","Byron Houck","- - -","0.3","1006048"
"1974","Carl Morton","ATL","5.5","1009230"
"2002","Jarrod Washburn","ANA","4.2","40"
"1987","Dennis Powell","SEA","0.4","1010484"
"2015","Alex Torres","NYM","-0.7","7038"
"2014","Aaron Loup","TOR","0.5","10343"
"1971","Bill Stoneman","MON","4.6","1012560"
"1924","Carl Mays","CIN","3.9","1008313"
"1883","Fred Goldsmith","CHI","3.5","1004808"
"1941","Lon Warneke","STL","2.2","1013637"
"1906","Bill Donovan","DET","1.3","1003393"
"1984","Ray Burris","OAK","1.9","1001729"
"1952","Bud Podbielan","- - -","0.3","1010404"
"1958","Camilo Pascual","WAS","4.2","1010039"
"2004","Brad Penny","- - -","3.0","535"
"1971","Joe Coleman","DET","7.1","1002428"
"1976","Jim Umbarger","TEX","3.0","1013276"
"1998","Bob Howry","CHW","0.6","237"
"1982","Fergie Jenkins","CHC","2.9","1006388"
"1989","Marty Clary","ATL","1.2","1002321"
"2016","Brandon Kintzler","MIN","0.6","9939"
"1908","Slim Sallee","STL","1.0","1011385"
"1944","Hank Wyse","CHC","4.4","1014315"
"2016","Rick Porcello","BOS","5.1","2717"
"1977","Steve Foucault","DET","1.8","1004262"
"1914","Bill Chappelle","BKF","0.5","1002153"
"1979","Stan Bahnsen","MON","-0.1","1000414"
"1933","Eppa Rixey","CIN","1.4","1011008"
"2001","Mike Mussina","NYY","6.9","837"
"1941","Bob Feller","CLE","5.7","1003975"
"2013","James Shields","KCR","4.1","7059"
"1985","Andy Hawkins","SDP","2.0","1005514"
"1935","Don Brennan","CIN","0.6","1001389"
"1944","Freddy Schmidt","STL","0.8","1011582"
"1896","Frank Dwyer","CIN","4.4","1003607"
"1883","George Bradley","PHA","2.2","1001307"
"1979","Dan Quisenberry","KCR","0.0","1010622"
"2013","Joe Savery","PHI","0.0","2835"
"1884","John Connor","BSN","0.5","1002530"
"1916","Erskine Mayer","PHI","1.1","1008297"
"1918","George Cunningham","DET","1.7","1002880"
"1918","Grover Lowdermilk","SLB","0.4","1007784"
"1922","Harry Hulihan","BSN","0.2","1006175"
"1947","Tom Ferrick","WAS","0.6","1004014"
"1955","Tommy Byrne","NYY","0.9","1001801"
"1955","Marion Fricano","KCA","-0.1","1004348"
"1956","Nellie King","PIT","-0.2","1006941"
"1964","Freddie Burdette","CHC","-0.3","1001661"
"1968","Bill Landis","BOS","0.6","1007294"
"1976","John Candelaria","PIT","2.5","1001909"
"2001","Mike Fyhrie","- - -","0.1","1447"
"2018","Patrick Corbin","ARI","5.9","9323"
"1994","Bobby Jones","NYM","2.3","1039"
"2002","Scott Mullen","KCR","-0.1","618"
"2013","AJ Ramos","MIA","0.7","8350"
"1987","Frank DiPino","CHC","0.8","1003320"
"1992","Milt Hill","CIN","0.1","1005831"
"2013","Jerry Blevins","OAK","0.4","7841"
"2000","Dan Plesac","ARI","0.4","1319"
"2004","Joe Horgan","MON","-0.2","2304"
"2010","Bobby Cassevah","LAA","0.1","6950"
"2015","Sam LeCure","CIN","0.0","4664"
"1888","Dan Casey","PHI","3.8","1002036"
"1965","Dean Chance","CAL","3.2","1002130"
"1941","Vern Olsen","CHC","2.6","1009790"
"1942","Bob Carpenter","NYG","1.9","1001976"
"1981","John Denny","CLE","2.2","1003210"
"1958","Dave Hillman","CHC","2.1","1005829"
"1993","Chuck Finley","CAL","5.1","384"
"1911","Jack Ferry","PIT","0.7","1004016"
"1948","Jess Dobernic","CHC","-0.1","1003342"
"1985","Dave Schmidt","TEX","1.2","1011580"
"2003","Julio Mateo","SEA","0.5","1087"
"1963","Jack Lamabe","BOS","2.2","1007266"
"1965","Bob Humphreys","CHC","-0.1","1006184"
"2020","Adam Wainwright","STL","1.1","2233"
"2013","Tyler Chatwood","COL","1.9","4338"
"1872","Bobby Mathews","BAL","3.7","1008234"
"1956","Frank Lary","DET","5.5","1007364"
"1956","Lou Sleater","MIL","-0.3","1012065"
"1987","Doug Jones","CLE","2.6","1006552"
"1986","Gary Lucas","CAL","1.5","1007805"
"1980","Dan Larson","PHI","-0.1","1007361"
"1965","Bob Locker","CHW","0.7","1007688"
"2012","Scott Downs","LAA","0.2","773"
"2004","Jaime Cerda","KCR","0.5","1532"
"1951","Mike Garcia","CLE","4.8","1004505"
"1937","Tex Carleton","CHC","2.2","1001953"
"1944","Bill Lee","PHI","2.5","1007447"
"1915","Jim Bluejacket","BKF","0.9","1001092"
"1947","Red Embree","CLE","0.7","1003763"
"1974","Dave Hamilton","OAK","0.9","1005271"
"1997","Garrett Stephenson","PHI","1.8","1185"
"1961","Ralph Terry","NYY","2.6","1012929"
"1992","Stan Belinda","PIT","-0.3","1000792"
"2007","Mariano Rivera","NYY","2.0","844"
"1919","Sweetbreads Bailey","CHC","0.2","1000432"
"1925","Jack Scott","NYG","3.8","1011683"
"1938","Lou Fette","BSN","2.1","1004018"
"1968","Joe Verbanic","NYY","-0.3","1013407"
"1938","Dick Errickson","BSN","0.8","1003815"
"1909","Buster Brown","- - -","0.4","1001499"
"1943","Jack Kraus","PHI","1.4","1007144"
"1916","Tim McCabe","SLB","0.0","1008352"
"1964","Dave Giusti","HOU","0.2","1004748"
"1914","Walt Dickson","PRB","1.9","1003283"
"1976","Paul Siebert","HOU","-0.2","1011950"
"1988","Todd Burns","OAK","1.3","1001721"
"1954","Johnny Sain","NYY","-0.3","1011373"
"2001","Victor Zambrano","TBD","0.7","1237"
"1987","Jeff Innis","NYM","0.1","1006266"
"2020","Elieser Hernandez","MIA","0.5","16933"
"1980","Dan Quisenberry","KCR","1.9","1010622"
"1990","Jeff Reardon","BOS","0.2","1010741"
"2000","Mike James","STL","0.1","1453"
"2004","Mike Stanton","NYM","0.6","849"
"1965","Jack Aker","KCA","0.2","1000097"
"1965","Wilbur Wood","PIT","0.4","1014248"
"2012","Cliff Lee","PHI","5.0","1636"
"1990","Greg Hibbard","CHW","3.5","1005764"
"1985","Bert Blyleven","- - -","7.0","1001098"
"1912","Hooks Wiltse","NYG","1.4","1014116"
"1991","Mike Timlin","TOR","1.5","1187"
"1926","Sarge Connally","CHW","1.8","1002513"
"1963","John Tsitouris","CIN","2.0","1013208"
"1947","Larry Jansen","NYG","4.1","1006358"
"1974","John Montague","MON","0.1","1009060"
"1959","Jack Sanford","SFG","2.9","1011432"
"1963","Billy O'Dell","SFG","2.6","1009724"
"1898","Bert Cunningham","LOU","3.6","1002876"
"1973","Randy Jones","SDP","1.7","1006582"
"1977","John Urrea","STL","1.6","1013301"
"1925","Hooks Dauss","DET","2.5","1003011"
"1942","Harry Feldman","NYG","0.0","1003971"
"2014","Mike Dunn","MIA","1.0","9948"
"2001","Joe Mays","MIN","3.1","740"
"1945","Johnny Niggeling","WAS","1.9","1009596"
"2008","Justin Masterson","BOS","0.2","2038"
"1974","Dock Ellis","PIT","2.8","1003747"
"1943","Lon Warneke","CHC","1.3","1013637"
"1946","Mike Budnick","NYG","-1.0","1001629"
"1977","Dick Tidrow","NYY","0.5","1013056"
"1905","Otto Hess","CLE","2.0","1005749"
"1958","Tom Morgan","DET","0.8","1009184"
"2018","Santiago Casilla","OAK","0.1","2873"
"2000","Kazuhiro Sasaki","SEA","0.6","1098"
"2012","Hisashi Iwakuma","SEA","0.9","13048"
"2015","Tim Cooney","STL","0.4","13762"
"1984","Len Whitehouse","MIN","-0.2","1013885"
"1967","Jim Cosman","STL","-0.5","1002652"
"1970","Frank Bertaina","STL","0.5","1000912"
"1924","Dolf Luque","CIN","3.6","1007843"
"1897","Jack Powell","CLE","3.3","1010487"
"1990","Charlie Leibrandt","ATL","3.2","1007492"
"1908","Biff Schlitzer","PHA","1.1","1011568"
"1940","Dick Errickson","BSN","1.4","1003815"
"1987","Greg Booker","SDP","-0.2","1001179"
"1990","Luis Aquino","KCR","-0.2","1000285"
"2011","Jamey Wright","SEA","-0.1","715"
"2013","Junichi Tazawa","BOS","0.8","4079"
"2019","Sean Newcomb","ATL","0.4","16943"
"1901","John Skopec","CHW","-0.2","1012042"
"1913","Rube Foster","BOS","0.4","1004259"
"1955","Tom Sturdivant","NYY","-0.1","1012654"
"1970","Tom Burgmeier","KCR","0.5","1001668"
"1967","Jim Lonborg","BOS","5.7","1007724"
"1907","Joe McGinnity","NYG","4.2","1008527"
"2013","Mat Latos","CIN","5.1","3815"
"1975","Gary Nolan","CIN","3.0","1009616"
"2001","Roy Halladay","TOR","4.0","1303"
"1910","Kirby White","- - -","0.3","1013883"
"2001","Matt Morris","STL","6.1","1172"
"1959","Bud Daley","KCA","3.0","1002942"
"1983","Jeff Lahti","STL","0.2","1007257"
"2010","Brian Sweeney","SEA","-0.1","1801"
"1957","Gene Conley","MIL","1.0","1002507"
"1959","Alex Kellner","STL","-0.2","1006785"
"1959","Don Newcombe","CIN","3.9","1009529"
"1967","Gerry Arrigo","CIN","0.4","1000326"
"1982","Dale Murray","TOR","2.6","1009383"
"1988","Dave Dravecky","SFG","0.3","1003486"
"2003","Tom Gordon","CHW","2.1","282"
"2011","David Pauley","- - -","0.2","3625"
"1906","Jesse Tannehill","BOS","1.3","1012822"
"1983","Frank Tanana","TEX","2.6","1012818"
"2012","Stephen Strasburg","WSN","4.0","10131"
"1933","Fred Frankhouse","BSN","1.3","1004297"
"1969","Denny Lemaster","HOU","3.8","1007512"
"1971","Gary Nolan","CIN","4.9","1009616"
"1982","Nolan Ryan","HOU","3.5","1011348"
"1950","Warren Spahn","BSN","5.6","1012299"
"1952","Ken Heintzelman","PHI","0.7","1005596"
"2012","Neftali Feliz","TEX","0.6","18"
"1951","Sam Zoldak","PHA","2.0","1014458"
"2001","Giovanni Carrara","LAD","0.7","643"
"2009","Doug Mathis","TEX","0.3","3944"
"1987","Jeff Heathcock","HOU","0.2","1005561"
"1958","Gerry Staley","CHW","-0.3","1012388"
"1969","Ted Abernathy","CHC","0.0","1000020"
"2007","Erik Bedard","BAL","5.0","126"
"2002","Tony Fiore","MIN","0.1","726"
"1897","Nig Cuppy","CLE","1.9","1002884"
"1981","Bill Campbell","BOS","0.2","1001874"
"1976","Larry Demery","PIT","1.1","1003192"
"1990","Kent Mercker","ATL","-0.2","439"
"2019","Carlos Martinez","STL","1.2","11682"
"1981","Tom Brennan","CLE","0.4","1001392"
"2014","Wesley Wright","CHC","0.3","5960"
"1927","Dutch Ulrich","PHI","3.5","1013273"
"1992","Kevin Gross","LAD","3.4","1005088"
"1971","Mudcat Grant","- - -","-1.0","1004952"
"1973","Roger Moret","BOS","1.1","1009168"
"2005","Aaron Heilman","NYM","2.1","1751"
"1912","Dan Griner","STL","0.3","1005072"
"2003","Jason Kershner","TOR","0.5","1566"
"1992","Bob McClure","STL","-0.9","1008400"
"1945","Russ Christopher","PHA","3.1","1002222"
"1962","Tom Cheney","WAS","3.1","1002177"
"1991","Dave Stieb","TOR","0.8","1012532"
"1916","Ray Fisher","NYY","1.6","1004095"
"1985","Tom Seaver","CHW","3.9","1011708"
"1998","Kenny Rogers","OAK","4.5","1277"
"1949","Don Newcombe","BRO","5.6","1009529"
"1986","Danny Darwin","- - -","3.2","1002996"
"1906","Doc Newton","NYH","1.3","1009550"
"2013","Tyson Ross","SDP","2.0","7872"
"1959","Early Wynn","CHW","3.6","1014309"
"1899","Deacon Phillippe","LOU","3.9","1010287"
"2014","Steve Cishek","MIA","2.3","6483"
"1997","Rich Rodriguez","SFG","-0.1","1276"
"2008","Tim Hudson","ATL","1.9","921"
"1982","Bruce Kison","CAL","1.8","1006978"
"1905","Jack Doscher","BRO","0.3","1003422"
"1954","Jim McDonald","NYY","0.1","1008464"
"1965","Jay Ritchie","BOS","1.2","1010988"
"1966","Dave McNally","BAL","3.0","1008655"
"2010","Matt Guerrier","MIN","0.1","2061"
"2000","Bob Howry","CHW","1.2","237"
"1965","Jim Merritt","MIN","0.9","1008789"
"2006","Bob Howry","CHC","1.5","237"
"1975","Paul Splittorff","KCR","2.0","1012346"
"1969","Jack Aker","- - -","-0.2","1000097"
"1931","Ray Benge","PHI","5.2","1000831"
"1991","Rob Dibble","CIN","3.4","1003269"
"1967","Jay Ritchie","ATL","0.2","1010988"
"1912","Carl Cashion","WAS","0.1","1002042"
"1909","Pete Wilson","NYH","0.4","1014101"
"1963","Don Nottebart","HOU","3.7","1009651"
"1989","Mike Jackson","SEA","0.6","732"
"1987","Greg Minton","- - -","0.8","1008986"
"1946","Johnny Vander Meer","CIN","2.4","1013350"
"1936","Dizzy Dean","STL","6.6","1003106"
"2000","Matt Herges","LAD","1.5","780"
"2011","Dan Haren","LAA","5.9","1757"
"1928","Doug McWeeny","BRO","1.9","1008698"
"1972","Pedro Borbon","CIN","0.7","1001195"
"1987","Mark Eichhorn","TOR","0.8","1003712"
"1937","Monte Pearson","NYY","2.1","1010111"
"1882","Pud Galvin","BUF","5.9","1004469"
"1989","Mike LaCoss","SFG","1.6","1007240"
"1909","Rube Manning","NYH","1.9","1008069"
"1883","Bob Emslie","BAL","1.7","1003772"
"1915","Pete Henning","KCP","1.1","1005657"
"1933","Roy Parmelee","NYG","2.6","1010016"
"1908","Joe Lake","NYH","2.7","1007262"
"1915","Hugh Bedient","BUF","3.7","1000764"
"1920","Dixie Davis","SLB","1.3","1003045"
"1893","Ted Breitenstein","STL","4.8","1001383"
"1936","Red Lucas","PIT","3.1","1007808"
"1925","Curt Fullerton","BOS","0.1","1004390"
"1936","Hugh Mulcahy","PHI","0.2","1009289"
"1959","Ken McBride","CHW","0.0","1008344"
"1922","Wilbur Cooper","PIT","5.4","1002602"
"1965","Frank Carpin","PIT","0.2","1001982"
"1887","Cub Stricker","CLE","-0.1","1012613"
"1912","Ben Taylor","CIN","0.0","1012854"
"1914","Vern Hughes","BAL","-0.1","1006168"
"1916","Marv Goodwin","WAS","-0.1","1004867"
"1920","Jack Coombs","DET","0.0","1002583"
"1922","Charlie Jamieson","CLE","0.0","1006355"
"1941","Paul Dean","NYG","0.0","1003110"
"1967","Mike Torrez","STL","0.2","1013134"
"1981","John Hobbs","MIN","-0.1","1005870"
"1997","Rafael Carmona","SEA","0.0","1001971"
"2014","Jairo Diaz","LAA","0.1","12774"
"2016","Vicente Campos","ARI","-0.1","11681"
"1983","Floyd Chiffer","SDP","0.3","1002184"
"1994","Ismael Valdez","LAD","0.4","1283"
"2012","Luis Perdomo","MIN","-0.1","5380"
"2018","Diego Castillo","TBR","1.1","17496"
"2020","Cody Ponce","PIT","-0.2","17920"
"1981","Bob Veselic","MIN","0.1","1013419"
"1980","Preston Hanna","ATL","0.1","1005318"
"2003","Al Reyes","NYY","0.1","1005"
"2013","Josh Stinson","BAL","-0.1","3219"
"1992","Jack McDowell","CHW","4.8","1008473"
"1982","David Palmer","MON","0.9","1009970"
"1991","Pascual Perez","NYY","1.1","1010185"
"1995","John Smoltz","ATL","4.6","115"
"1989","Erik Hanson","SEA","2.4","1005333"
"1997","Marc Pisciotta","CHC","0.3","1010369"
"2016","Jhan Marinez","- - -","0.4","5830"
"1884","Frank Meinke","DET","2.3","1008734"
"1886","Bill Bishop","PIT","-0.1","1000988"
"1898","Wiley Piatt","PHI","4.0","1010305"
"1906","Frank Oberlin","BOS","0.2","1009679"
"1912","Hooks Dauss","DET","0.0","1003011"
"1915","King Cole","NYY","0.1","1002416"
"1919","Ed Gerner","CIN","0.0","1004638"
"1921","Jim Sullivan","PHA","0.4","1012696"
"1926","Hi Bell","STL","1.4","1000810"
"1936","Emmett Nelson","CIN","0.0","1009500"
"1941","Roger Wolff","PHA","0.4","1014193"
"1943","Red Barrett","BSN","3.1","1000600"
"1945","Bob Logan","BSN","2.5","1007704"
"1946","Russ Meyer","CHC","-0.1","1008833"
"1963","John Miller","BAL","0.3","1008907"
"1966","Larry Dierker","HOU","2.4","1003288"
"1970","Jim Lonborg","BOS","0.7","1007724"
"1972","Bob Veale","- - -","0.3","1013391"
"1973","Pete Richert","LAD","-0.1","1010922"
"1982","Luis Aponte","BOS","0.9","1000280"
"1991","Scott Erickson","MIN","3.2","137"
"2017","Brad Brach","BAL","1.2","6627"
"1997","Shayne Bennett","MON","-0.1","1000847"
"2009","Bill Murphy","TOR","-0.1","4755"
"2019","A.J. Puk","OAK","0.2","19343"
"1997","Livan Hernandez","FLA","1.9","1116"
"2002","Tomo Ohka","MON","3.2","788"
"1989","Cris Carpenter","STL","0.3","1001978"
"1988","Jeff Musselman","TOR","1.3","1009407"
"2018","Hector Velazquez","BOS","0.4","19341"
"2005","Jose Santiago","NYM","0.0","972"
"2018","Jesus Reyes","CIN","-0.1","19277"
"1975","Tom House","ATL","0.7","1006064"
"1989","Jeff Innis","NYM","0.2","1006266"
"2016","Tommy Hunter","- - -","0.6","1157"
"2006","Chad Paronto","ATL","0.4","399"
"1994","Rich Monteleone","SFG","-0.3","1009068"
"1981","Doug Capilla","CHC","-0.1","1001926"
"1991","Jay Howell","LAD","1.1","1006098"
"1991","Gregg Olson","BAL","2.2","1009791"
"1995","Steve Frey","- - -","0.1","1004344"
"1998","Jesse Orosco","BAL","0.4","667"
"2014","Brad Brach","BAL","0.2","6627"
"2015","Franklin Morales","KCR","0.4","5088"
"2015","Huston Street","LAA","0.4","8258"
"1978","Sammy Stewart","BAL","0.5","1012528"
"1990","Mike Munoz","LAD","0.0","1009328"
"1995","Mike Grace","PHI","0.3","1004915"
"2013","Daniel Webb","CHW","0.2","10558"
"1988","Dave Meads","HOU","0.0","1008708"
"2017","Brandon Workman","BOS","0.0","11428"
"2013","Cory Burns","TEX","-0.1","6620"
"2014","Rob Rasmussen","TOR","0.0","11250"
"1989","Rich Monteleone","CAL","0.3","1009068"
"1993","Jesse Orosco","MIL","2.0","667"
"2009","Justin Miller","SFG","-0.4","1313"
"2020","Pedro Baez","LAD","0.1","5420"
"2016","Ian Krol","ATL","0.9","10066"
"2003","Ron Mahay","TEX","0.9","290"
"2007","Chris Schroder","WSN","0.8","3553"
"1974","Ken Wright","NYY","-0.1","1014286"
"1971","Jim Roland","OAK","-0.2","1011156"
"2016","Sean Burnett","WSN","0.0","1886"
"2015","Raudel Lazo","MIA","0.0","14077"
"2015","Joe Thatcher","HOU","0.3","4620"
"1930","John Milligan","PHI","0.2","1008945"
"1949","Ken Burkhart","CIN","0.1","1001693"
"1995","Dave Pavlas","NYY","0.2","1010085"
"2019","Wei-Chieh Huang","TEX","0.0","17508"
"1939","Milt Shoffner","- - -","1.5","1011920"
"1946","Russ Meers","CHC","-0.1","1008727"
"1973","Jim Colborn","MIL","5.1","1002409"
"1944","Rip Sewell","PIT","3.4","1011768"
"1941","Eddie Smith","CHW","3.6","1012132"
"1983","Charlie Hough","TEX","3.2","1006050"
"1913","Ray Fisher","NYY","2.8","1004095"
"2010","Cliff Lee","- - -","7.3","1636"
"1969","Jim McGlothlin","CAL","2.1","1008532"
"1997","Shawn Estes","SFG","3.6","873"
"1898","Cy Seymour","NYG","3.0","1011777"
"1914","Frank Allen","- - -","1.6","1000140"
"1965","Joe Sparma","DET","2.5","1012307"
"2011","Jordan Zimmermann","WSN","3.2","4505"
"1891","Gus Weyhing","PHA","6.6","1013820"
"1895","Pink Hawley","PIT","6.5","1005517"
"1921","Bill Sherdel","STL","1.0","1011869"
"1907","Doc Newton","NYH","2.4","1009550"
"1988","Greg Maddux","CHC","3.7","104"
"2010","CC Sabathia","NYY","5.5","404"
"1912","Jim Baskette","CLE","0.7","1000640"
"1989","Dennis Martinez","MON","3.1","1008161"
"1934","Hal Schumacher","NYG","3.2","1011648"
"1899","Sam Leever","PIT","4.3","1007470"
"1965","John Miller","BAL","1.2","1008907"
"1903","Wiley Piatt","BSN","2.1","1010305"
"1924","Johnny Cooney","BSN","2.3","1002588"
"1985","Jeff Reardon","MON","1.2","1010741"
"1914","Happy Finneran","BKF","0.8","1004057"
"1933","Bud Tinning","CHC","1.8","1013076"
"1953","Johnny Antonelli","MIL","3.0","1000277"
"2015","A.J. Burnett","PIT","2.6","512"
"1935","Lefty Gomez","NYY","3.1","1004821"
"1966","Ron Perranoski","LAD","0.2","1010201"
"1970","Bert Blyleven","MIN","3.6","1001098"
"1977","Don Sutton","LAD","3.8","1012745"
"1928","Jesse Haines","STL","3.1","1005209"
"1965","Don Cardwell","PIT","2.2","1001941"
"1933","Lefty Gomez","NYY","2.9","1004821"
"1991","Bill Landrum","PIT","0.9","1007297"
"1943","Stubby Overmire","DET","2.5","1009911"
"1972","Jack Billingham","CIN","2.5","1000970"
"1922","Red Causey","NYG","-0.1","1002090"
"1948","Ken Trinkle","NYG","-0.6","1013186"
"2007","Roy Oswalt","HOU","4.9","571"
"1974","Rudy May","- - -","2.5","1008310"
"2000","Jose Jimenez","COL","1.3","435"
"1901","Dummy Taylor","NYG","2.5","1012867"
"1949","Al Brazle","STL","2.8","1001371"
"1983","Scott McGregor","BAL","3.7","1008546"
"1985","Rick Sutcliffe","CHC","2.4","1012734"
"2016","J.A. Happ","TOR","2.8","7410"
"1991","Bob Ojeda","LAD","2.1","1009756"
"1919","Howard Ehmke","DET","1.6","1003707"
"1981","Bob Forsch","STL","1.4","1004233"
"1981","Dave Stieb","TOR","2.9","1012532"
"1988","Charlie Leibrandt","KCR","3.4","1007492"
"1907","Beany Jacobson","- - -","-0.2","1006317"
"1979","Bruce Kison","PIT","3.0","1006978"
"1961","Hal Brown","BAL","2.5","1001520"
"1916","George Chalmers","PHI","0.2","1002115"
"1928","Dolly Gray","SLB","4.2","1004969"
"1928","Ray Kolp","CIN","2.4","1007088"
"1914","Willie Mitchell","CLE","3.3","1009011"
"1988","Bob Stanley","BOS","0.8","1012409"
"1923","Pete Alexander","CHC","5.1","1000128"
"1989","Jerry Reed","SEA","-0.2","1010769"
"1874","Tommy Bond","BKA","1.7","1001158"
"1885","Hardie Henderson","BAL","6.6","1005632"
"1906","Doc Scanlan","BRO","0.7","1011490"
"1961","Bobby Bolin","SFG","-0.4","1001146"
"1978","Bruce Kison","PIT","1.5","1006978"
"1999","John Smoltz","ATL","5.4","115"
"1943","Cliff Melton","NYG","1.8","1008755"
