,Name,Season,Team,WAR
7235,Lloyd Hittle,1949,WAS,1.7999999999999998
7236,Roy Hitt,1907,CIN,1.2
7237,Don Hoak,1954,BRO,19.399999999999995
7238,Ed Hobaugh,1961,WAS,0.9000000000000001
7239,Glen Hobbie,1957,CHC,9.899999999999999
7240,Bill Hobbs,1913,CIN,0.1
7241,Dick Hoblitzel,1908,CIN,20.4
7242,Butch Hobson,1975,BOS,1.6
7243,George Hockette,1934,BOS,0.8
7244,Oris Hockett,1938,BRO,5.800000000000001
7245,Johnny Hodapp,1925,CLE,10.6
7246,Ed Hodge,1984,MIN,0.9
7247,Gil Hodges,1943,BRO,42.099999999999994
7248,Ron Hodges,1973,NYM,5.9
7249,Shovel Hodge,1920,CHW,1.4
7250,Ralph Hodgin,1939,BSN,5.1
7251,Charlie Hodnett,1883,STL,1.1
7252,Billy Hoeft,1952,DET,26.3
7253,Joe Hoerner,1963,HOU,2.0
7254,Chet Hoff,1911,NYH,0.7000000000000001
7255,Bill Hoffer,1895,BAL,12.799999999999999
7256,Danny Hoffman,1903,PHA,10.200000000000001
7257,Dutch Hoffman,1929,CHW,0.2
7258,Frank Hoffman,1888,KCC,0.7
7259,Guy Hoffman,1979,CHW,2.0
7260,Jesse Hoffmeister,1897,PIT,0.3
7261,Larry Hoffman,1901,CHI,0.0
7262,John Hofford,1885,PIT,0.5000000000000001
7263,Bobby Hofman,1949,NYG,2.1
7264,Solly Hofman,1903,PIT,21.999999999999996
7265,Eddie Hogan,1882,STL,0.2
7266,Kenny Hogan,1921,CIN,0.0
7267,Shanty Hogan,1925,BSN,15.299999999999999
7268,Willie Hogan,1911,- - -,0.19999999999999996
7269,Bert Hogg,1934,BRO,0.0
7270,Bill Hogg,1905,NYH,3.6
7271,Brad Hogg,1911,BSN,4.900000000000001
7272,George Hogriever,1895,CIN,1.4
7273,Chief Hogsett,1929,DET,9.8
7274,Bill Hohman,1927,PHI,0.0
7275,Chris Hoiles,1989,BAL,24.9
7276,Bill Holbert,1876,LOU,1.7000000000000002
7277,Wally Holborow,1944,WAS,0.4
7278,Sammy Holbrook,1935,WAS,0.7
7279,Ken Holcombe,1945,NYY,2.4
7280,David Holdridge,1998,SEA,0.1
7281,Fred Holdsworth,1972,DET,0.09999999999999998
7282,Jim Holdsworth,1872,- - -,1.4
7283,Walter Holke,1914,NYG,1.0
7284,Al Holland,1977,PIT,5.100000000000001
7285,Bill Hollahan,1920,WAS,0.0
7286,Dutch Holland,1932,BSN,0.5
7287,Ed Holley,1928,CHC,4.199999999999999
7288,Gary Holle,1979,TEX,0.0
7289,Al Hollingsworth,1935,CIN,19.1
7290,Bug Holliday,1889,CIN,19.6
7291,Carl Holling,1921,DET,0.4
7292,Bobo Holloman,1953,SLB,0.2
7293,Charlie Hollocher,1918,CHC,23.700000000000003
7294,Ken Holloway,1922,DET,7.7
7295,Ed Holly,1906,STL,0.6
7296,Jeff Holly,1977,MIN,0.30000000000000004
7297,Brian Holman,1988,MON,9.100000000000001
7298,Brad Holman,1993,SEA,0.3
7299,Gary Holman,1968,WAS,0.09999999999999998
7300,Scott Holman,1980,NYM,0.4
7301,Shawn Holman,1989,DET,0.0
7302,Ducky Holmes,1895,LOU,12.0
7303,Fred Holmes,1903,NYH,0.1
7304,Tommy Holmes,1942,BSN,33.699999999999996
7305,Wattie Holm,1924,STL,0.10000000000000003
7306,Chris Holt,1996,HOU,8.1
7307,Vern Holtgrave,1965,DET,0.0
7308,Jim Holt,1968,MIN,0.5
7309,Brian Holton,1985,LAD,1.3
7310,Red Holt,1925,PHA,0.1
7311,Roger Holt,1980,NYY,0.1
7312,Ken Holtzman,1965,CHC,37.2
7313,Rick Honeycutt,1977,SEA,23.799999999999997
7314,Abie Hood,1925,BSN,0.0
7315,Don Hood,1973,BAL,4.4
7316,Wally Hood,1920,- - -,0.0
7317,Wally Hood,1949,NYY,0.1
7318,Buck Hooker,1902,CIN,0.0
7319,Jay Hook,1957,CIN,1.3
7320,Bob Hooper,1950,PHA,3.3
7321,Harry Hooper,1909,BOS,52.4
7322,Burt Hooton,1971,CHC,39.0
7323,Buster Hoover,1884,- - -,2.9
7324,Charlie Hoover,1888,KCC,0.0
7325,Joe Hoover,1943,DET,1.2
7326,John Hoover,1990,TEX,0.0
7327,John Hope,1993,PIT,2.7755575615628914e-17
7328,Sam Hope,1907,PHA,0.0
7329,Gail Hopkins,1968,CHW,2.9999999999999996
7330,Marty Hopkins,1934,- - -,0.5
7331,Mike Hopkins,1902,PIT,0.1
7332,Lefty Hopper,1898,BRO,0.1
7333,Johnny Hopp,1939,STL,23.500000000000004
7334,John Horan,1884,CUN,0.0
7335,Joe Horlen,1961,CHW,26.599999999999998
7336,Bob Horner,1978,ATL,19.5
7337,Jack Horner,1894,BAL,0.1
7338,Sam Horn,1987,BOS,3.0
7339,Rogers Hornsby,1915,STL,130.2
7340,Joe Hornung,1879,BUF,10.899999999999997
7341,Elmer Horton,1896,PIT,0.0
7342,Ricky Horton,1984,STL,2.3
7343,Tony Horton,1964,BOS,6.3999999999999995
7344,Willie Horton,1963,DET,27.5
7345,Dwayne Hosey,1995,BOS,1.3
7346,Dave Hoskins,1953,CLE,1.3
7347,Tim Hosley,1970,DET,1.0000000000000002
7348,Chuck Hostetler,1944,DET,0.2
7349,Dave Hostetler,1981,MON,0.4
7350,Pete Hotaling,1879,CIN,9.6
7351,Sadie Houck,1879,BSN,9.7
7352,Charlie Hough,1970,LAD,24.099999999999998
7353,Ralph Houk,1947,NYY,0.4
7354,Ben Houser,1910,PHA,0.4
7355,Charlie Householder,1882,BAL,1.9
7356,Charlie Householder,1884,CUN,0.9
7357,Frank Houseman,1886,BAL,0.1
7358,Fred House,1913,DET,0.1
7359,Frank House,1950,DET,4.0
7360,Pat House,1967,HOU,0.0
7361,Tom House,1971,ATL,3.6
7362,Art Houtteman,1945,DET,18.3
7363,Lefty Houtz,1899,CIN,0.3
7364,Steve Hovley,1969,SEA,1.2000000000000002
7365,Joe Hovlik,1909,WAS,0.1
7366,Bruce Howard,1963,CHW,3.1
7367,Chris Howard,1991,SEA,0.2
7368,Chris Howard,1993,CHW,0.2
7369,David Howard,1991,KCR,1.5
7370,Del Howard,1905,PIT,2.6999999999999997
7371,Elston Howard,1955,NYY,31.400000000000006
7372,Frank Howard,1958,LAD,38.7
7373,Fred Howard,1979,CHW,0.5
7374,Ivan Howard,1914,SLB,3.6
7375,Larry Howard,1970,HOU,0.5
7376,Lee Howard,1946,PIT,0.1
7377,Paul Howard,1909,BOS,0.0
7378,Thomas Howard,1990,SDP,2.3000000000000003
7379,Wilbur Howard,1973,MIL,2.220446049250313e-16
7380,Art Howe,1974,PIT,13.500000000000002
7381,Cal Howe,1952,CHC,0.0
7382,Dixie Howell,1940,CLE,1.9999999999999998
7383,Dixie Howell,1947,PIT,0.9000000000000001
7384,Les Howe,1923,BOS,0.20000000000000004
7385,Harry Howell,1898,BRO,28.1
7386,Jay Howell,1980,CIN,13.6
7387,Jack Howell,1985,CAL,9.4
7388,Ken Howell,1984,LAD,7.6000000000000005
7389,Pat Howell,1992,NYM,0.0
7390,Red Howell,1941,CLE,0.1
7391,Roy Howell,1974,TEX,9.5
7392,Bill Howerton,1949,STL,2.8
7393,Steve Howe,1980,LAD,9.8
7394,Dann Howitt,1989,OAK,0.09999999999999998
7395,Dick Howser,1961,KCA,7.2
7396,Dummy Hoy,1888,WAS,34.599999999999994
7397,Peter Hoy,1992,BOS,0.0
7398,La Marr Hoyt,1979,CHW,16.9
7399,Waite Hoyt,1918,NYG,46.7
7400,Al Hrabosky,1970,STL,6.399999999999999
7401,Kent Hrbek,1981,MIN,37.599999999999994
7402,Al Hubbard,1883,PHA,0.0
7403,Glenn Hubbard,1978,ATL,14.899999999999999
7404,Bill Hubbell,1919,NYG,7.3999999999999995
7405,Carl Hubbell,1928,NYG,55.1
7406,Ken Hubbs,1961,CHC,0.5000000000000001
7407,Otto Huber,1939,BSN,0.0
7408,Earl Huckleberry,1935,PHA,0.0
7409,Jimmy Hudgens,1923,STL,0.1
7410,Rex Hudler,1984,NYY,5.899999999999999
7411,Willis Hudlin,1926,CLE,35.5
7412,Charlie Hudson,1972,STL,0.6
7413,Charles Hudson,1983,PHI,6.1
7414,Hal Hudson,1952,SLB,0.0
7415,Jesse Hudson,1969,NYM,0.0
7416,Joe Hudson,1995,BOS,0.2000000000000001
7417,Nat Hudson,1886,STL,9.700000000000001
7418,Sid Hudson,1940,WAS,26.0
7419,Frank Huelsman,1897,STL,2.8
7420,Al Huenke,1914,NYG,0.1
7421,Mike Huff,1989,LAD,2.7
7422,Phil Huffman,1979,TOR,0.4
7423,Ed Hug,1903,BRO,0.0
7424,Miller Huggins,1904,CIN,39.0
7425,Bill Hughes,1921,PIT,0.0
7426,Dick Hughes,1966,STL,3.4
7427,Ed Hughes,1902,CHW,0.3
7428,Jay Hughes,1898,BAL,11.399999999999999
7429,Jim Hughey,1891,MIL,8.299999999999999
7430,Jim Hughes,1952,BRO,0.09999999999999964
7431,Jim Hughes,1974,MIN,2.5
7432,Mickey Hughes,1888,BRO,3.5
7433,Roy Hughes,1935,CLE,2.8
7434,Tom Hughes,1900,CHI,25.199999999999996
7435,Tom Hughes,1906,NYH,11.1
7436,Tom Hughes,1930,DET,0.2
7437,Tommy Hughes,1941,PHI,3.8000000000000003
7438,Tex Hughson,1941,BOS,23.6
7439,Mark Huismann,1983,KCR,2.0999999999999996
7440,Rick Huisman,1995,KCR,0.1
7441,Tim Hulett,1983,CHW,7.199999999999999
7442,Harry Hulihan,1922,BSN,0.1
7443,Rudy Hulswitt,1899,LOU,1.1
7444,Hank Hulvey,1923,PHA,0.0
7445,Tom Hume,1977,CIN,3.3
7446,John Hummel,1905,BRO,13.400000000000002
7447,Bert Humphries,1910,PHI,8.1
7448,Bill Humphrey,1938,BOS,0.0
7449,Bob Humphreys,1962,DET,0.0
7450,Johnny Humphries,1938,CLE,8.1
7451,Randy Hundley,1964,SFG,12.600000000000001
7452,Bill Hunnefield,1926,CHW,0.8
7453,Brian Hunter,1991,ATL,1.5000000000000004
7454,Buddy Hunter,1971,BOS,0.1
7455,Catfish Hunter,1965,KCA,40.0
7456,George Hunter,1909,BRO,0.6000000000000001
7457,Lem Hunter,1883,CLE,0.0
7458,Newt Hunter,1911,PIT,0.8
7459,Willard Hunter,1962,NYM,5.551115123125783e-17
7460,Ken Hunt,1959,NYY,0.8
7461,Ken Hunt,1961,CIN,1.1
7462,Ron Hunt,1963,NYM,28.3
7463,Steve Huntz,1967,STL,1.0
7464,Walt Huntzinger,1923,NYG,0.09999999999999998
7465,Clint Hurdle,1977,KCR,3.4
7466,Tom Hurd,1954,BOS,1.0999999999999999
7467,Jerry Hurley,1889,BSN,0.1
7468,Bill Hurst,1996,FLA,0.0
7469,Bruce Hurst,1980,BOS,35.6
7470,Don Hurst,1928,PHI,12.1
7471,Jimmy Hurst,1997,DET,0.0
7472,Butch Huskey,1993,NYM,1.4999999999999998
7473,Jeff Huson,1988,MON,3.3306690738754696e-16
7474,Bill Husted,1890,PHQ,0.9
7475,Bert Husting,1900,PIT,0.9000000000000001
7476,Harry Huston,1906,PHI,0.0
7477,Bill Hutchison,1884,KCC,40.3
7478,Fred Hutchinson,1939,DET,28.999999999999996
7479,Joe Hutcheson,1933,BRO,0.0
7480,Johnny Hutchings,1940,CIN,1.9
7481,Herb Hutson,1974,CHC,0.0
7482,Roy Hutson,1925,BRO,0.1
7483,Mark Hutton,1993,NYY,0.20000000000000007
7484,Tom Hutton,1966,LAD,1.0999999999999999
7485,Ham Hyatt,1909,PIT,3.3
7486,Dick Hyde,1955,WAS,1.7000000000000002
7487,Ham Iburg,1902,PHI,2.4000000000000004
7488,Gary Ignasiak,1973,DET,0.1
7489,Mike Ignasiak,1991,MIL,0.39999999999999997
7490,Pete Incaviglia,1986,TEX,9.9
7491,Bob Ingersoll,1914,CIN,0.0
7492,Garey Ingram,1994,LAD,0.2
7493,Mel Ingram,1929,PIT,0.0
7494,Bert Inks,1891,BRO,6.700000000000001
7495,Jeff Innis,1987,NYM,0.8
7496,Dane Iorg,1977,- - -,1.2000000000000002
7497,Garth Iorg,1978,TOR,1.8999999999999997
7498,Happy Iott,1903,CLE,0.0
7499,Hooks Iott,1941,SLB,0.2
7500,Ed Irvin,1912,DET,0.2
7501,Monte Irvin,1949,NYG,20.8
7502,Arthur Irwin,1880,WOR,16.2
7503,Charlie Irwin,1893,CHI,8.700000000000001
7504,John Irwin,1882,WOR,3.8000000000000003
7505,Tommy Irwin,1938,CLE,0.0
7506,Walt Irwin,1921,STL,0.0
7507,Orlando Isales,1980,PHI,0.1
7508,Frank Isbell,1898,CHI,15.6
7509,Mike Ivie,1971,SDP,7.499999999999999
7510,Hank Izquierdo,1967,MIN,0.0
7511,Ray Jablonski,1953,STL,2.5999999999999996
7512,Fred Jacklitsch,1900,PHI,7.1000000000000005
7513,Al Jackson,1959,PIT,15.000000000000002
7514,Bo Jackson,1986,KCR,7.800000000000001
7515,Charlie Jackson,1915,CHW,0.0
7516,Chuck Jackson,1987,HOU,0.19999999999999998
7517,Darrell Jackson,1978,MIN,3.5999999999999996
7518,Danny Jackson,1983,KCR,29.5
7519,Darrin Jackson,1985,CHC,12.000000000000002
7520,George Jackson,1911,BSN,1.0
7521,Grant Jackson,1965,PHI,10.6
7522,Jim Jackson,1901,BAL,1.0
7523,Joe Jackson,1908,PHA,60.4
7524,Larry Jackson,1955,STL,52.800000000000004
7525,Randy Jackson,1950,CHC,11.8
7526,Reggie Jackson,1967,KCA,72.8
7527,Ron Jackson,1954,CHW,0.8999999999999999
7528,Ron Jackson,1975,CAL,6.199999999999999
7529,Roy Lee Jackson,1977,NYM,3.6999999999999997
7530,Sonny Jackson,1963,HOU,0.49999999999999994
7531,Travis Jackson,1922,NYG,45.9
7532,Art Jacobs,1939,CIN,0.0
7533,Baby Doll Jacobson,1915,- - -,25.899999999999995
7534,Beany Jacobson,1904,WAS,2.6000000000000005
7535,Brook Jacoby,1981,ATL,16.500000000000004
7536,Bucky Jacobs,1937,WAS,0.1
7537,Elmer Jacobs,1914,PHI,4.3999999999999995
7538,Larry Jacobus,1918,CIN,0.19999999999999998
7539,Ray Jacobs,1928,CHC,0.0
7540,Jason Jacome,1994,NYM,0.8
7541,Pat Jacquez,1971,CHW,0.0
7542,Jake Jaeckel,1964,CHC,0.1
7543,John Jaha,1992,MIL,11.4
7544,Sig Jakucki,1936,SLB,3.4
7545,Bert James,1909,STL,0.1
7546,Bill James,1911,CLE,2.3
7547,Bill James,1913,BSN,6.3
7548,Bob James,1978,MON,4.199999999999999
7549,Chris James,1986,PHI,3.8000000000000003
7550,Dion James,1983,MIL,4.9
7551,Jeff James,1968,PHI,0.5
7552,Lefty James,1912,CLE,0.19999999999999993
7553,Charlie Jamieson,1915,WAS,20.999999999999996
7554,Jerry Janeski,1970,CHW,1.5000000000000002
7555,Larry Jansen,1947,NYG,25.599999999999998
7556,Ray Jansen,1910,SLB,0.1
7557,Pat Jarvis,1966,ATL,16.1
7558,Ray Jarvis,1969,BOS,0.4
7559,Hi Jasper,1914,CHW,1.1
7560,Larry Jaster,1965,STL,2.3000000000000003
7561,Al Javery,1940,BSN,11.299999999999999
7562,Julian Javier,1960,STL,7.800000000000001
7563,Stan Javier,1984,NYY,19.2
7564,Joey Jay,1953,MIL,13.5
7565,Domingo Jean,1993,NYY,0.0
7566,Hal Jeffcoat,1948,CHC,2.1999999999999997
7567,Mike Jeffcoat,1983,CLE,3.3
7568,Gregg Jefferies,1987,NYM,20.300000000000004
7569,Jesse Jefferson,1973,BAL,2.6999999999999997
7570,Reggie Jefferson,1991,- - -,3.8999999999999995
7571,Greg Jelks,1987,PHI,0.0
7572,Fergie Jenkins,1965,PHI,81.7
7573,Hughie Jennings,1891,LOU,45.0
7574,Jackie Jensen,1950,NYY,32.49999999999999
7575,Woody Jensen,1931,PIT,1.0000000000000004
7576,Virgil Jester,1952,BSN,0.49999999999999994
7577,Sam Jethroe,1950,BSN,8.3
7578,Elvio Jimenez,1964,NYY,0.1
7579,German Jimenez,1988,ATL,0.5
7580,Juan Jimenez,1974,PIT,0.0
7581,Manny Jimenez,1962,KCA,0.19999999999999982
7582,Abe Johnson,1893,CHI,0.0
7583,Alex Johnson,1964,PHI,8.299999999999999
7584,Art Johnson,1927,NYG,0.0
7585,Art Johnson,1940,BSN,1.2000000000000002
7586,Augie Johns,1926,DET,0.0
7587,Bart Johnson,1969,CHW,9.6
7588,Bill Johnson,1884,PHK,2.4999999999999996
7589,Billy Johnson,1943,NYY,16.700000000000003
7590,Bill Johnson,1983,CHC,0.2
7591,Bob Johnson,1933,PHA,57.100000000000016
7592,Bob Johnson,1960,KCA,8.799999999999999
7593,Bob Johnson,1969,NYM,3.6999999999999997
7594,Bob Johnson,1981,TEX,0.09999999999999998
7595,Brian Johnson,1994,SDP,2.1000000000000005
7596,Charlie Johnson,1908,PHI,0.1
7597,Chief Johnson,1913,CIN,8.1
7598,Chet Johnson,1946,SLB,0.1
7599,Cliff Johnson,1972,HOU,17.2
7600,Connie Johnson,1953,CHW,13.6
7601,Darrell Johnson,1952,- - -,0.10000000000000003
7602,Davey Johnson,1965,BAL,29.000000000000004
7603,Dave Johnson,1974,BAL,0.19999999999999998
7604,Dane Johnson,1994,CHW,5.551115123125783e-17
7605,Deron Johnson,1960,NYY,9.4
7606,Dick Johnston,1884,RIC,5.599999999999999
7607,Doc Johnston,1909,CIN,3.8
7608,Don Johnson,1943,CHC,4.7
7609,Don Johnson,1947,NYY,2.2
7610,Doug Johns,1995,OAK,2.6
7611,Earl Johnson,1940,BOS,6.2
7612,Elmer Johnson,1914,NYG,0.0
7613,Ernie Johnson,1912,CHW,8.3
7614,Ernie Johnson,1950,BSN,1.0999999999999996
7615,Fred Johnson,1922,NYG,0.4999999999999999
7616,Fred Johnston,1924,BRO,0.0
7617,Hank Johnson,1925,NYY,3.7999999999999994
7618,Howard Johnson,1982,DET,23.500000000000004
7619,Jay Johnstone,1966,CAL,15.900000000000002
7620,Jerry Johnson,1968,PHI,0.39999999999999986
7621,Jeff Johnson,1991,NYY,1.3
7622,Jimmy Johnston,1911,CHW,18.0
7623,Jing Johnson,1916,PHA,4.6
7624,Jim Johnson,1970,SFG,0.0
7625,John Johnson,1894,PHI,0.1
7626,Johnny Johnston,1913,SLB,0.2
7627,Johnny Johnson,1944,NYY,0.30000000000000004
7628,John Henry Johnson,1978,OAK,5.8999999999999995
7629,Joe Johnson,1985,ATL,3.8
7630,John Johnstone,1993,FLA,0.2999999999999998
7631,Ken Johnson,1947,STL,1.3999999999999997
7632,Ken Johnson,1958,KCA,20.0
7633,Keith Johns,1998,BOS,0.0
7634,Keith Johnson,2000,ANA,0.2
7635,Lamar Johnson,1974,CHW,5.9
7636,Lance Johnson,1987,STL,26.6
7637,Lloyd Johnson,1934,PIT,0.0
7638,Lou Johnson,1960,CHC,6.800000000000001
7639,Ollie Johns,1905,CIN,0.2
7640,Otis Johnson,1911,NYH,1.1
7641,Rankin Johnson,1914,- - -,2.3
7642,Rankin Johnson,1941,PHA,0.1
7643,Randy Johnson,1982,ATL,2.0999999999999996
7644,Roy Johnson,1929,DET,15.8
7645,Si Johnson,1928,CIN,19.499999999999996
7646,Spud Johnson,1889,COL,5.800000000000001
7647,Stan Johnson,1960,CHW,0.0
7648,Syl Johnson,1922,DET,25.0
7649,Tom Johnson,1974,MIN,2.7
7650,Walter Johnson,1907,WAS,126.39999999999999
7651,Walt Johnson,1912,CHW,0.30000000000000004
7652,Wallace Johnson,1981,MON,0.40000000000000024
7653,Youngy Johnson,1897,PHI,0.0
7654,Tommy John,1963,CLE,79.0
7655,Smead Jolley,1930,CHW,4.6
7656,,1873,BMD,0.1
7657,,1884,WSN,0.1
7658,,1885,NYM,0.0
7659,Alex Jones,1889,PIT,1.5999999999999999
7660,Art Jones,1932,BRO,0.0
7661,Bob Jones,1917,DET,4.300000000000001
7662,Broadway Jones,1923,PHI,0.0
7663,Bumpus Jones,1892,CIN,0.1
7664,Calvin Jones,1991,SEA,0.0
7665,Charley Jones,1875,- - -,29.8
7666,Charlie Jones,1901,BOS,3.1
7667,Chris Jones,1985,HOU,0.0
7668,Chris Jones,1991,CIN,0.9000000000000002
7669,Cleon Jones,1963,NYM,18.099999999999998
7670,Cowboy Jones,1898,CLE,4.6
7671,Davy Jones,1901,MIL,17.500000000000004
7672,Dale Jones,1941,PHI,0.1
7673,Dax Jones,1996,SFG,0.0
7674,Deacon Jones,1916,DET,0.09999999999999992
7675,Deacon Jones,1962,CHW,0.2
7676,Dick Jones,1926,WAS,0.1
7677,Doug Jones,1982,MIL,23.1
7678,Earl Jones,1945,SLB,0.2
7679,Elijah Jones,1907,DET,0.30000000000000004
7680,Fielder Jones,1896,BRO,45.099999999999994
7681,Gary Jones,1970,NYY,0.0
7682,Gordon Jones,1954,STL,1.7000000000000002
7683,Henry Jones,1884,DET,0.1
7684,Henry Jones,1890,PIT,0.1
7685,Jack (RL) Jones,1883,LOU,1.2
7686,Jack (DA) Jones,1883,- - -,1.7999999999999998
7687,Jeff Jones,1983,CIN,0.3
7688,Jimmy Jones,1986,SDP,6.7
7689,Ken Jones,1924,DET,0.2
7690,Mack Jones,1961,MIL,19.1
7691,Mike Jones,1890,LOU,0.2
7692,Mike Jones,1980,KCR,0.20000000000000004
7693,Odell Jones,1975,PIT,3.5
7694,Oscar Jones,1903,BRO,5.9
7695,Percy Jones,1920,CHC,4.199999999999999
7696,Randy Jones,1973,SDP,20.6
7697,Rick Jones,1976,BOS,0.7999999999999998
7698,Ricky Jones,1986,BAL,0.5
7699,Ron Jones,1988,PHI,1.4000000000000001
7700,Ruppert Jones,1976,KCR,20.5
7701,Sam Jones,1914,CLE,42.599999999999994
7702,Sam Jones,1951,CLE,22.1
7703,Sheldon Jones,1946,NYG,3.8
7704,Sherman Jones,1960,SFG,0.0
7705,Steve Jones,1967,CHW,0.29999999999999993
7706,Stacy Jones,1991,BAL,0.1
7707,Tex Jones,1911,CHW,0.0
7708,Terry Jones,1996,COL,0.09999999999999995
7709,Tim Jones,1977,PIT,0.2
7710,Tim Jones,1988,STL,0.3000000000000001
7711,Tom Jones,1902,BAL,8.3
7712,Tracy Jones,1986,CIN,2.0000000000000004
7713,Willie Jones,1947,PHI,23.8
7714,Claude Jonnard,1921,NYG,0.20000000000000015
7715,Eddie Joost,1936,CIN,33.5
7716,Buck Jordan,1927,NYG,9.8
7717,Charlie Jordan,1896,PHI,0.0
7718,Harry Jordan,1894,PIT,0.30000000000000004
7719,Niles Jordan,1951,PHI,0.20000000000000004
7720,Ricky Jordan,1988,PHI,4.1
7721,Tim Jordan,1901,WAS,11.8
7722,Tom Jordan,1944,CHW,0.0
7723,Art Jorgens,1929,NYY,0.3
7724,Mike Jorgensen,1968,NYM,10.9
7725,Orville Jorgens,1935,PHI,1.6
7726,Pinky Jorgensen,1937,CIN,0.0
7727,Spider Jorgensen,1947,BRO,2.9
7728,Terry Jorgensen,1989,MIN,0.30000000000000004
7729,Duane Josephson,1965,CHW,4.1
7730,Addie Joss,1902,CLE,31.200000000000003
7731,Bill Joyce,1890,BKW,33.4
7732,Bob Joyce,1939,PHA,0.5
7733,Dick Joyce,1965,KCA,0.30000000000000004
7734,Mike Joyce,1962,CHW,0.30000000000000004
7735,Wally Joyner,1986,CAL,36.3
7736,Oscar Judd,1941,BOS,10.6
7737,Jeff Juden,1991,HOU,1.7000000000000002
7738,Joe Judge,1915,WAS,45.7
7739,Wally Judnich,1940,SLB,16.099999999999998
7740,Ed Jurak,1982,BOS,0.6
7741,Mike Jurewicz,1965,NYY,0.0
7742,Billy Jurges,1931,CHC,29.2
7743,Jim Kaat,1959,WAS,75.7
7744,Jack Kading,1910,PIT,0.30000000000000004
7745,Ike Kahdot,1922,CLE,0.0
7746,Bob Kahle,1938,BSN,0.0
7747,George Kahler,1910,CLE,4.2
7748,Owen Kahn,1930,BSN,0.0
7749,Don Kainer,1980,TEX,0.3
7750,Don Kaiser,1955,CHC,2.4000000000000004
7751,George Kaiserling,1914,IND,4.3
7752,Charlie Kalbfus,1884,WST,0.0
7753,Bill Kalfass,1937,PHA,0.1
7754,Al Kaline,1953,DET,88.80000000000001
7755,Rudy Kallio,1918,DET,1.8
7756,Scott Kamieniecki,1991,NYY,7.300000000000001
7757,Bob Kammeyer,1978,NYY,0.1
7758,Willie Kamm,1923,CHW,32.0
7759,Ike Kamp,1924,BSN,0.30000000000000004
7760,Alex Kampouris,1934,CIN,7.1
7761,Frank Kane,1915,BKF,0.0
7762,Jim Kane,1908,PIT,0.1
7763,John Kane,1907,CIN,2.0
7764,Tom Kane,1938,BSN,0.0
7765,Erv Kantlehner,1914,PIT,2.4
7766,Heinie Kappel,1887,CIN,1.7000000000000002
7767,Paul Kardow,1936,CLE,0.0
7768,Ed Karger,1906,- - -,13.099999999999998
7769,Ron Karkovice,1986,CHW,13.600000000000003
7770,Andy Karl,1943,- - -,1.6
7771,Scott Karl,1995,MIL,10.1
7772,Bill Karns,1901,BAL,0.0
7773,Herb Karpel,1946,NYY,0.0
7774,Ryan Karp,1995,PHI,0.0
7775,Benn Karr,1920,BOS,5.5
7776,Eddie Kasko,1957,STL,8.1
7777,Jack Katoll,1898,CHI,2.9000000000000004
7778,Ray Katt,1952,NYG,1.6
7779,Bob Katz,1944,CIN,0.1
7780,Benny Kauff,1912,NYH,34.1
7781,Dick Kauffman,1914,SLB,0.0
7782,Tony Kaufmann,1921,CHC,6.800000000000001
7783,Charlie Kavanagh,1914,CHW,0.0
7784,Leo Kavanagh,1914,CWH,0.0
7785,Marty Kavanagh,1914,DET,3.4
7786,Bill Kay,1907,WAS,0.3
7787,Eddie Kazak,1948,STL,1.3999999999999997
7788,Steve Kealey,1968,CAL,0.5999999999999999
7789,Bob Kearney,1979,SFG,3.2
7790,Teddy Kearns,1920,PHA,0.0
7791,Ed Keas,1888,CLE,0.30000000000000004
7792,Bob Keating,1887,BAL,0.0
7793,Ray Keating,1912,NYH,6.7
7794,Cactus Keck,1922,CIN,0.9999999999999999
7795,Pat Keedy,1985,CAL,0.0
7796,Bobby Keefe,1907,NYH,2.7
7797,Dave Keefe,1917,PHA,2.3000000000000003
7798,George Keefe,1886,WAS,1.6
7799,John Keefe,1890,SYR,1.0999999999999999
7800,Tim Keefe,1880,TRO,70.50000000000001
7801,Bob Keegan,1953,CHW,3.2999999999999994
7802,Burt Keeley,1908,WAS,0.29999999999999993
7803,Willie Keeler,1892,NYG,55.70000000000001
7804,Bob Keely,1945,STL,0.0
7805,Jim Keenan,1875,NHE,11.3
7806,Kid Keenan,1891,CKE,0.2
7807,Harry Keener,1896,PHI,1.1
7808,Jeff Keener,1982,STL,0.0
7809,Vic Keen,1918,PHA,2.0
7810,Jim Keesey,1925,PHA,0.0
7811,Frank Keffer,1890,SYR,0.0
7812,Chet Kehn,1942,BRO,0.0
7813,Katsy Keifer,1914,IND,0.2
7814,Bill Keister,1896,BAL,11.000000000000002
7815,George Kelb,1898,CLE,0.3
7816,Charlie Keller,1939,NYY,46.1
7817,Dick Kelley,1964,MIL,3.3
7818,Harry Kelley,1925,WAS,6.999999999999999
7819,Hal Kelleher,1935,PHI,0.6
7820,Joe Kelley,1891,BSN,54.9
7821,John Kelleher,1912,STL,1.6999999999999995
7822,Mike Kelley,1899,LOU,0.3
7823,Tom Kelley,1964,CLE,1.0
7824,George Kell,1943,PHA,38.300000000000004
7825,Frank Kelliher,1919,WAS,0.0
7826,Alex Kellner,1948,PHA,21.3
7827,Walt Kellner,1952,PHA,0.0
7828,Win Kellum,1901,BOS,4.7
7829,Billy Kelly,1910,STL,0.7000000000000001
