"Name","Team","WAR","playerid"
"Rich Sauveur","- - -","-0.9","1011465"
"Vaughn Eshelman","BOS","1.6","1003825"
"Ian Gibaut","- - -","0.0","17871"
"David McKay","- - -","0.2","19814"
"Josh Sborz","LAD","-0.1","18323"
"Jim Kremmel","- - -","-0.1","1007157"
"Conrad Cardinal","HOU","0.1","1001939"
"Rick VandenHurk","- - -","0.2","5099"
"Nick Kingham","- - -","-0.5","11694"
"Stew Bolen","- - -","1.0","1001141"
"Dilson Torres","KCR","0.1","1013128"
"Whitey Guese","CIN","-0.3","1005121"
"John Stephens","BAL","0.3","1569"
"Kevin Beirne","- - -","-0.3","638"
"Jose Parra","- - -","-0.2","70"
"John King","TEX","-0.1","22051"
"Justin Atchley","CIN","-0.4","1000346"
"Ernie Nevel","- - -","0.4","1009526"
"Les Sweetland","- - -","2.1","1012781"
"Craig Dingman","- - -","-0.7","318"
"Joe Gleason","WAS","-0.4","1004769"
"Warner Madrigal","TEX","0.0","6419"
"Jake Volz","- - -","-0.6","1013450"
"Jeff Cornell","SFG","-0.6","1002632"
"Trevor Rogers","MIA","0.4","22286"
"Sean Douglass","- - -","-0.1","133"
"Roy Crumpler","- - -","-0.2","1002835"
"Earl Naylor","PHI","-0.3","1009469"
"Eric Hetzel","BOS","0.0","1005754"
"Carlton Loewer","- - -","1.7","1713"
"Rick Behenna","- - -","-0.4","1000782"
"Harry Wilhelm","LOU","0.3","1013944"
"Arch McCarthy","DET","0.1","1008365"
"Tom Drake","- - -","-0.4","1003483"
"Curt Wardle","- - -","-0.5","1013620"
"Tom Mastny","CLE","-0.2","5768"
"Justin Wayne","FLA","-0.6","803"
"O.F. Baldwin","STL","-0.2","1000485"
"Dike Varney","CLE","-0.1","1013371"
"Lee Rogers","- - -","0.1","1011136"
"Mike Overy","CAL","0.0","1009912"
"Lewis Thorpe","MIN","0.4","15906"
"Keith Butler","STL","0.1","10080"
"Willie Mueller","MIL","0.0","1009285"
"Cy Bentley","MID","1.2","1000851"
"Trystan Magnuson","OAK","-0.1","3646"
"Reggie Ritter","CLE","-0.5","1010994"
"Darrin Chapin","- - -","-0.1","1002138"
"Ernie Neitzke","BOS","0.0","1009494"
"Akeel Morris","- - -","-0.2","12185"
"George Turbeville","PHA","-1.1","1013220"
"Rick DeHart","- - -","-0.9","1723"
"Johnny Barbato","- - -","-0.5","11440"
"Tanner Anderson","- - -","0.1","18029"
"Ruben Quevedo","- - -","-0.8","705"
"Ed Albosta","- - -","-0.3","1000106"
"Carl Bouldin","WAS","0.7","1001235"
"Varney Anderson","- - -","0.8","1000244"
"Ryan Bukvich","- - -","-0.9","1531"
"Josh Lueke","- - -","-0.4","5722"
"Micah Bowie","- - -","0.4","1561"
"Joe Kiefer","- - -","-0.2","1006891"
"Kirtley Baker","- - -","0.1","1000462"
"Edgar Garcia","- - -","-1.0","19276"
"Jim Bailey","CIN","0.1","1000426"
"Charlie Wheatley","DET","0.1","1013824"
"Pedro Liriano","- - -","-0.3","2119"
"Don O'Riley","KCR","-0.1","1009833"
"Clint Sodowsky","- - -","-0.5","1012262"
"Mike McDermott","- - -","0.5","1008447"
"Johnny Gray","- - -","-0.8","1004973"
"Colton Murray","PHI","-0.2","12264"
"Cy Alberts","STL","-0.1","1000103"
"Jeff Byrd","TOR","0.3","1001794"
"Charlie Jamieson","- - -","-0.3","1006355"
"Sean Poppen","MIN","0.2","19583"
"Ben Demott","CLE","0.4","1003200"
"Corey Oswalt","NYM","-0.4","13677"
"George Tsamis","MIN","-0.4","1013207"
"Ernie Maun","- - -","-0.3","1008276"
"J.D. Durbin","- - -","0.3","7992"
"Bill McTigue","- - -","-0.5","1008695"
"Phil Dumatrait","- - -","-1.1","8598"
"Otis Stocksdale","- - -","2.0","1012552"
"Jordan Yamamoto","MIA","0.4","17585"
"Jon Switzer","- - -","-0.7","1786"
"Bob Joyce","- - -","0.9","1006634"
"Jason Phillips","- - -","-0.4","1549"
"Red Evans","- - -","0.6","1003868"
"Herold Juul","BKF","-0.4","1006659"
"Bartolome Fortunato","- - -","-0.2","2213"
"Scott Fredrickson","COL","-0.1","1004312"
"Greg Gohr","- - -","0.5","1004803"
"Jack Bracken","CLE","0.3","1001295"
"Burch Smith","- - -","-0.5","12784"
"Kyle Wright","ATL","-0.6","19665"
"Jess Doyle","- - -","0.4","1003462"
"Ray Daviault","NYM","-0.9","1003021"
"Augie Prudhomme","DET","-0.1","1010549"
"Ed Blake","- - -","-0.5","1001035"
"Henry Killeen","CLE","-0.1","1006906"
"Daniel Burawa","- - -","-0.1","11397"
"Mario Ramos","TEX","-0.3","1272"
"Dan Abbott","TOL","0.0","1000008"
"Baby Ortiz","WAS","0.1","1009858"
"Frank Pears","- - -","0.0","1010109"
"Bugs Reisigl","CLE","0.1","1010815"
"Larry Yellen","HOU","-0.4","1014337"
"Cesar Valdez","- - -","0.4","9013"
"Blake Smith","CHW","-0.1","9780"
"Nivaldo Rodriguez","HOU","-0.3","22449"
"Yohander Mendez","TEX","-0.2","14391"
"Barry Raziano","- - -","-0.1","1010735"
"Jacob Rhame","NYM","-0.7","15267"
"Phil Page","- - -","-0.2","1009955"
"Tim Young","- - -","0.0","1014392"
"John Gilroy","WAS","-0.2","1004737"
"John Hall","BRO","-0.1","1005254"
"Hank Winston","- - -","-0.3","1014143"
"Eddie Eayrs","- - -","-0.4","1003653"
"Frank Barberich","- - -","0.0","1000528"
"Ryan Glynn","- - -","-0.2","686"
"Al Williams","PHA","1.3","1013970"
"Bill Quarles","- - -","0.5","1010589"
"John Lamb","- - -","0.8","8493"
"Joe Paterson","ARI","-0.1","2565"
"John Koronka","- - -","0.6","2130"
"Marcus Moore","- - -","-1.0","1009121"
"Adrian Morejon","SDP","0.0","20039"
"Spencer Patton","- - -","-0.3","12361"
"Loy Hanning","SLB","-0.1","1005321"
"Garrett Olson","- - -","0.2","9889"
"Terry Taylor","SEA","0.2","1012890"
"Howard Craghead","CLE","-0.1","1002720"
"Mul Holland","- - -","-0.5","1005951"
"Wade Taylor","NYY","0.9","1012893"
"Mal Moss","CHC","0.0","1009252"
"Mickey Callaway","- - -","0.7","7"
"Eric Weaver","- - -","-0.7","1013695"
"Jeff Stevens","CHC","-0.7","3367"
"Hector Almonte","- - -","0.0","1729"
"P.J. Walters","- - -","-0.5","9557"
"Lisalverto Bonilla","- - -","-0.2","11266"
"Steve Watkins","SDP","-0.2","2029"
"Tink Riviere","- - -","-0.4","1011007"
"John Schreiber","DET","0.2","20020"
"Fred Winchell","CLE","0.3","1014119"
"Ramon Romero","CLE","-0.6","1011172"
"Pat Dean","MIN","0.1","11350"
"Brian Bevil","KCR","0.5","1000939"
"Pat Murray","PHI","0.2","1009395"
"Al Lyons","- - -","-0.9","1007876"
"Ben Kozlowski","TEX","-0.3","1634"
"Steve Bourgeois","SFG","-0.1","1001237"
"Paul Castner","CHW","0.0","1002076"
"Harry Child","WAS","-0.1","1002187"
"Al Kellett","- - -","-0.1","1006767"
"Mario Picone","- - -","-0.6","1010321"
"Eric Cammack","NYM","-0.1","1001864"
"A.J. Morris","CIN","-0.1","9919"
"C.J. Riefenhauser","TBR","-0.3","11193"
"Seth Etherton","- - -","-0.3","322"
"Bobby Livingston","- - -","0.6","3876"
"Garland Shifflett","WAS","-0.1","1011895"
"Manny Banuelos","- - -","-0.6","5365"
"Scott Taylor","BOS","-0.5","1012888"
"Travis Hughes","- - -","-0.6","2045"
"Nerio Rodriguez","- - -","0.2","403"
"Bill Oster","PHA","-0.2","1009881"
"Jayson Aquino","BAL","0.0","13150"
"Frank Bushey","BOS","-0.2","1001750"
"Tom McCreery","- - -","-0.4","1008431"
"Joe Wieland","- - -","-0.4","6109"
"Yefry Ramirez","- - -","0.1","15655"
"Buddy Harris","HOU","-0.5","1005404"
"Frank Bates","- - -","-0.9","1000659"
"Cody Martin","- - -","-0.7","12182"
"Brooks Raley","- - -","-0.3","10061"
"Tom Smith","- - -","0.0","1012210"
"Don Hankins","DET","0.3","1005309"
"Joe Fontenot","FLA","0.0","1004206"
"Junior Herndon","SDP","-0.2","1005716"
"Duke Markell","SLB","-0.2","1008111"
"Craig Hansen","- - -","-0.5","4798"
"Carson Fulmer","- - -","-0.8","18311"
"Jose Valdez","- - -","-1.2","14470"
"Greg Bargar","- - -","-1.0","1000540"
"Tyler Cloyd","- - -","0.1","8536"
"Art Lopatka","- - -","0.1","1007747"
"Fred Archer","PHA","0.3","1000289"
"Mike Payne","ATL","0.1","1010095"
"Jay Franklin","SDP","-0.4","1004300"
"Roy Heiser","WAS","-0.3","1005603"
"Pop Smith","COL","0.0","1012193"
"Ernie Wolf","CLE","-0.1","1014192"
"Willie Collazo","NYM","0.0","3503"
"Jose De La Torre","BOS","-0.1","787"
"Dummy Deegan","NYG","0.2","1003134"
"Bill Karns","BAL","0.1","1006704"
"Rick Grapenthin","MON","-0.5","1004954"
"Kevin Plawecki","- - -","-0.2","13807"
"Pat Strange","NYM","-0.6","896"
"Oscar Fuhr","- - -","1.2","1004387"
"Jon Perlman","- - -","-0.2","1010197"
"Cesar Cabral","- - -","0.0","6741"
"Yovanny Lara","MON","-0.1","1007342"
"Buck Stanley","PHI","-0.1","1012410"
"Johnnie Williams","DET","0.1","1014010"
"Jack Crimian","- - -","-0.7","1002769"
"Pretzel Pezzullo","PHI","0.1","1010260"
"Yacksel Rios","- - -","-0.5","15007"
"Lefty Russell","PHA","-0.6","1011318"
"Hugh Canavan","BSN","0.2","1001905"
"Jimmie Keenan","PHI","-0.1","1006750"
"Ed Chandler","BRO","-0.6","1002132"
"Steve Adkins","NYY","-0.5","1000077"
"Harry DeMiller","CHI","0.1","1003195"
"Dean Kiekhefer","- - -","-0.1","10529"
"Johnny Abrego","CHC","0.1","1000027"
"Dewon Brazelton","- - -","-0.8","1195"
"Cotton Pippen","- - -","0.7","1010364"
"David Martinez","HOU","0.0","8893"
"Barney McFadden","- - -","-0.8","1008484"
"Ox Miller","- - -","-0.4","1008920"
"Chuck Machemehl","CLE","-0.3","1007910"
"Jim Bishop","PHI","-0.2","1000992"
"Marty Janzen","TOR","-0.4","1006362"
"Robbie Weinhardt","DET","0.3","8479"
"Glenn Cox","KCA","-0.2","1002701"
"Matt Perisho","- - -","-0.3","1423"
"Mike Davison","SFG","-0.2","1003069"
"Jason Anderson","- - -","-0.5","1661"
"Todd Belitz","- - -","-0.1","1000793"
"Brett Jodie","- - -","-0.8","1006415"
"Charlie Haeger","- - -","-0.6","3545"
"Jeff Hoffman","COL","0.5","17432"
"Elizardo Ramirez","- - -","0.6","1946"
"Kid Camp","- - -","0.0","1001898"
"Harry Smythe","- - -","0.9","1012224"
"Joe Callahan","BSN","0.1","1001843"
"Heath Murray","- - -","-1.4","1510"
"Ryota Igarashi","- - -","-0.3","10232"
"Charlie Girard","PHI","-0.2","1004746"
"Pete Hamm","MIN","-0.6","1005284"
"Rene Monteagudo","- - -","0.6","1009067"
"Maury Newlin","SLB","-0.2","1009538"
"Steve Nagy","- - -","0.4","1009440"
"Terry Burrows","- - -","-1.1","1001733"
"Kevin Coffman","- - -","-0.6","1002392"
"Red Phillips","DET","0.0","1010297"
"Gordon Dillard","- - -","0.0","1003298"
"Fred Applegate","PHA","0.2","1000282"
"Ted Goulait","NYG","0.1","1004899"
"Walt Kellner","PHA","0.0","1006786"
"Tom Lanning","PHI","0.1","1007330"
"Gordon McNaughton","BOS","-0.3","1008663"
"John Poloni","TEX","0.1","1010426"
"Steamboat Struss","PIT","0.0","1012635"
"Jack Glasscock","- - -","-0.1","1004757"
"Yoslan Herrera","- - -","0.3","7759"
"Madison Younginer","ATL","0.0","10636"
"Jimmy Osting","- - -","-0.2","701"
"Mike Chris","- - -","-0.3","1002219"
"Jim Waugh","PIT","-1.4","1013687"
"Steve Davis","- - -","-0.3","1003081"
"Hiram Burgos","MIL","-0.2","9412"
"Tony Balsamo","CHC","0.3","1000499"
"John Anderson","- - -","-0.1","1000233"
"Austin Adams","- - -","-0.3","7411"
"Al LaMacchia","- - -","-0.3","1007267"
"Wilfredo Boscan","PIT","-0.1","7655"
"Monte McFarland","CHI","0.3","1008494"
"Mike Busby","STL","0.0","1001743"
"Monroe Mitchell","WAS","0.2","1009008"
"Bert Bradley","OAK","-0.1","1001303"
"Pete Fries","COL","-0.2","1004360"
"Dick Welteroth","WAS","-1.8","1013774"
"Tom Funk","HOU","-0.2","1004408"
"Tommy Lasorda","- - -","-0.8","1007369"
"Jeff Mutis","- - -","-1.0","1009412"
"Chris George","KCR","0.6","601"
"Aaron Brooks","- - -","0.2","12272"
"Rich Hunter","PHI","-0.2","1006206"
"Walt Craddock","KCA","-0.2","1002716"
"Alex Beam","PIT","-0.1","1000707"
"Mark Ettles","SDP","-0.2","1003849"
"Del Lundgren","- - -","-0.4","1007837"
"Scott Randall","CIN","0.6","749"
"Dan Bankhead","BRO","-0.3","1000509"
"Jeff Johnson","NYY","1.3","1006465"
"Lou Bevil","WAS","-0.2","1000940"
"Nig Lipscomb","SLB","-0.3","1007647"
"Joe Wood","BOS","0.2","1014226"
"Bob Becker","PHI","0.2","1000741"
"Jin Ho Cho","BOS","0.3","1002203"
"Caleb Frare","CHW","0.1","14353"
"Ramon Rosso","PHI","0.0","20368"
"Wei-Chung Wang","- - -","-0.6","14382"
"Al Lary","CHC","0.0","1007363"
"George Hodson","- - -","0.5","1005892"
"Rube Dessau","- - -","-0.5","1003232"
"Travis Smith","- - -","-0.6","1522"
"Kirk Bullinger","- - -","-0.2","552"
"Andrew Lorraine","- - -","0.4","1583"
"Clay Touchstone","- - -","-0.2","1013141"
"Jeff Ferrell","DET","-0.2","11506"
"Dan Perkins","MIN","-0.2","1010194"
"Adrian Hernandez","- - -","-0.6","1504"
"Buzz Dozier","WAS","0.0","1003470"
"Walt Miller","BRO","0.0","1008940"
"George Radbourn","DET","-0.1","1010632"
"Jonathan Aro","- - -","-0.1","14699"
"Brian Moran","- - -","0.0","9646"
"Cot Deal","- - -","-1.0","1003101"
"Chris Bootcheck","- - -","0.1","1842"
"Delvin James","TBD","0.0","1215"
"T.R. Bryden","CAL","-0.1","1001609"
"Carmen Cali","- - -","-0.5","2964"
"George Barnicle","BSN","-0.4","1000582"
"Ken Cloude","SEA","0.1","1002362"
"Bill Cox","- - -","0.2","1002691"
"Wascar Serrano","SDP","0.2","1011754"
"Dale Alderson","CHC","-0.2","1000113"
"Epp Sell","STL","0.1","1011734"
"Kerry Taylor","SDP","-0.2","1012881"
"Brian Broderick","WSN","0.0","3773"
"Josh Hall","CIN","0.0","1784"
"Stephen Gonsalves","MIN","-0.2","15492"
"Jack Hardy","CHW","-0.1","1005352"
"Dutch Stryker","- - -","0.4","1012637"
"Dylan Covey","- - -","0.1","14825"
"Ducky Holmes","LOU","0.0","1005976"
"Henry Myers","BAL","-0.1","1009422"
"Gabe Molina","- - -","-0.5","1575"
"Roberto Duran","DET","-0.1","1003584"
"Erik Swanson","SEA","-0.5","16587"
"Brad Voyles","KCR","-0.5","1490"
"Jason Windsor","OAK","0.0","8373"
"Dick Burwell","CHC","-0.4","1001741"
"Everett Stull","- - -","-0.3","712"
"Hal Kolstad","BOS","-1.0","1007090"
"Jeff Pierce","BOS","0.1","1010330"
"Jake Evans","- - -","0.0","1003866"
"Sal Gliatto","CLE","-0.1","1004784"
"John Schultze","PHI","-0.2","1011637"
"Paul Fletcher","- - -","-0.2","1004153"
"Maikel Cleto","- - -","-0.7","5529"
"Slim McGrew","WAS","0.0","1008547"
"Hap Collard","- - -","1.1","1002443"
"Virgil Vasquez","- - -","-0.2","6124"
"Gary Fortune","- - -","-0.2","1004239"
"Eric Skoglund","KCR","0.1","16155"
"Dan Dugan","CHW","-0.3","1003535"
"Tom Fordham","CHW","-0.8","1004222"
"Lefty Sloat","- - -","0.1","1012068"
"Rip Jordan","- - -","-0.4","1006614"
"Miguel Diaz","SDP","-0.6","18815"
"Frank Beck","- - -","0.2","1000751"
"Jack Lundbom","CLE","-0.1","1007834"
"John Taff","PHA","0.2","1012810"
"Jason Green","HOU","-0.3","1004998"
"Kevin Tolar","- - -","0.0","1009"
"Al Closter","- - -","-0.7","1002361"
"Randy Keisler","- - -","-1.1","830"
"Chandler Shepherd","BAL","-0.1","16166"
"Al Lawson","- - -","0.0","1007404"
"Pat Scantlebury","CIN","-0.1","1011495"
"Al Grunwald","- - -","-0.2","1005109"
"Jonathan Johnson","- - -","-0.1","59"
"Casey Lawrence","- - -","-0.3","11121"
"Larry Landreth","MON","-0.1","1007304"
"Troy Herriage","KCA","-0.1","1005731"
"Stephen Tarpley","- - -","-0.2","15859"
"Adam Pettyjohn","- - -","0.0","489"
"Kei Igawa","NYY","-0.3","7794"
"Nick Bierbrodt","- - -","-1.0","1194"
"Steve Mintz","- - -","-0.7","1008987"
"Dick Jones","WAS","0.1","1006551"
"Ryan Braun","KCR","-0.2","5648"
"Dennis Santana","LAD","-0.3","17878"
"Ralph Head","PHI","0.4","1005543"
"Bill Koski","PIT","-0.4","1007117"
"Edwin Hurtado","- - -","-0.8","1006227"
"Ed Eiteljorge","- - -","0.1","1003720"
"Eric Surkamp","- - -","-1.2","2540"
"Severino Gonzalez","PHI","0.7","14697"
"Doug Simons","- - -","-0.1","1011988"
"Bugs Morris","- - -","-0.6","1009200"
"Joe Henderson","- - -","-0.2","1005633"
"Bill Gilbreth","- - -","-0.6","1004699"
"Joe Valentine","CIN","-0.7","1810"
"Dan Carlson","- - -","-0.3","1001959"
"Keith Shepherd","- - -","-0.3","1011866"
"Nestor Cortes","- - -","-1.1","17874"
"Shawn Sedlacek","KCR","0.0","1519"
"Kolby Allard","- - -","1.1","18694"
"Jim Walkup","- - -","1.0","1013541"
"Maurice Fisher","CIN","-0.1","1004093"
"Red Hill","PHA","0.0","1005833"
"Doc Tonkin","WAS","-0.2","1013117"
"Al Veigel","BSN","-0.1","1013394"
"Les Bartholomew","- - -","-0.2","1000625"
"Mark Smith","OAK","0.2","1012178"
"Bob Habenicht","- - -","-0.2","1005174"
"Joe Skalski","CLE","0.0","1012030"
"Manuel Barrios","- - -","-0.2","1000605"
"Bronson Heflin","PHI","0.0","1005580"
"Hal Toenes","WAS","0.2","1013099"
"Cole Irvin","PHI","0.1","19244"
"Daniel Descalso","- - -","-0.1","8392"
"Steve Ellsworth","BOS","-0.4","1003755"
"Brian Snyder","- - -","0.2","1012241"
"Pete Smith","BOS","-0.3","1012190"
"Scott Mathieson","PHI","0.0","4771"
"Mitch Atkins","- - -","-0.4","8369"
"Lance Pendleton","- - -","-0.4","4214"
"Brett Kennedy","SDP","-0.3","17877"
"Fred Dunlap","- - -","0.1","1003566"
"Johnny Hellweg","MIL","-0.8","10065"
"Bart Miadich","ANA","-0.1","23"
"Rick Surhoff","- - -","0.0","1012728"
"Tim Melville","- - -","-0.7","9149"
"Lyman Linde","CLE","-0.1","1007620"
"Anthony Ferrari","MON","-0.2","1733"
"Bob Allen","PHI","0.0","1000135"
"Dick Bass","WAS","0.0","1000641"
"Jake Beckley","CIN","0.1","1000754"
"Tom Borland","BOS","0.7","1001205"
"Jack Brittin","PHI","0.0","1001449"
"Spider Clark","BUF","0.0","1002308"
"Andy Dunning","- - -","-0.3","1003571"
"Bones Ely","- - -","0.2","1003761"
"Joe Gingras","KCP","0.0","1004740"
"Jim Hanley","NYY","-0.1","1005312"
"Bill Harper","SLB","0.0","1005375"
"Denny Harriger","DET","0.0","1005409"
"Frank Hershey","BSN","0.0","1005739"
"Juan Jimenez","PIT","0.0","1006412"
"John Kiley","BSN","-0.2","1006898"
"Bill Lasley","SLB","0.0","1007368"
"Jose Martinez","SDP","-0.1","1008180"
"Deacon McGuire","RCH","0.0","1008553"
"Nate Minchey","- - -","0.7","1008975"
"Frank Nicholson","PHI","-0.1","1009561"
"Harrison Peppers","LOU","0.0","1010172"
"Hal Raether","PHA","-0.2","1010645"
"Red Schillings","PHA","-0.3","1011561"
"Bill Shanner","PHA","-0.2","1011793"
"Duke Shirey","WAS","0.0","1011909"
"Steve Sparks","PIT","0.0","1012305"
"Clarence Stephens","CIN","0.1","1012490"
"Art Thompson","WST","0.1","1013001"
"Bill Wynne","WAS","0.0","1014310"
"Jeff Austin","- - -","-0.4","587"
"Dietrich Enns","MIN","-0.1","13932"
"Jeff Hartsock","CHC","-0.2","1005462"
"Harry Stovey","- - -","0.1","1012586"
"Mason Tobin","TEX","-0.2","2534"
"Miguel Gonzalez","PHI","0.0","15675"
"Humberto Castellanos","HOU","-0.1","21183"
"Brian McNichol","CHC","-0.2","1008670"
"Mike Broadway","SFG","-0.1","9894"
"Jonah Bayliss","- - -","-0.3","4560"
"David Sanders","CHW","-0.2","1693"
"John Burke","COL","-0.2","1001686"
"Evan Crawford","TOR","-0.3","7249"
"Brandon Bielak","HOU","-0.5","19866"
"Les Barnhart","CLE","0.1","1000579"
"Steve Edlefsen","SFG","-0.4","2185"
"Dany Jimenez","SFG","0.0","21170"
"Zach Crouch","BOS","0.0","1002817"
"Deacon Donahue","PHI","0.1","1003368"
"Tom Gilles","TOR","0.0","1004718"
"Joe Edelen","- - -","0.0","1003666"
"Taylor Motter","- - -","-0.1","12399"
"Ray Hayward","- - -","0.2","1005535"
"David Bednar","SDP","-0.1","19569"
"Felix Diaz","CHW","-0.1","1932"
"Abe White","STL","-0.1","1013851"
"Mike Esposito","COL","-0.2","4986"
"Barrett Astin","CIN","-0.3","14812"
"Isidro Marquez","CHW","-0.2","1008120"
"Steve Wilkerson","BAL","-0.1","16041"
"Ricardo Sanchez","STL","-0.1","17581"
"Lou Lombardo","NYG","-0.2","1007719"
"Squiz Pillion","PHA","-0.1","1010352"
"Homer Spragins","PHI","0.1","1012357"
"Bud Swartz","SLB","-0.2","1012764"
"Jim Hickey","BSN","-0.2","1005770"
"Claude Crocker","BRO","-0.1","1002781"
"Ed Swartwood","- - -","0.0","1012766"
"Carmen Pignatiello","CHC","-0.1","3088"
"Joe Bisenius","- - -","-0.1","7370"
"Bryan Holaday","- - -","0.0","11287"
"Sean DePaula","CLE","0.1","377"
"Tom Klawitter","MIN","-0.4","1006989"
"Reese Diggs","WAS","-0.3","1003294"
"John Gaub","CHC","0.0","2857"
"Tommy La Stella","CHC","-0.1","12371"
"Mike Balas","BSN","0.0","1000471"
"Red Hardy","NYG","0.0","1005354"
"Tim Jones","STL","0.0","1006598"
"Pryor McBee","CHW","-0.1","1008338"
"Greg Keagle","DET","-0.1","1006726"
"Brian Barber","- - -","0.0","1000525"
"Bill Kennedy","WAS","-0.4","1006833"
"Stan Clarke","- - -","-1.4","1002310"
"Herman Besse","PHA","0.3","1000923"
"Ken Jungels","- - -","-0.5","1006650"
"Phillippe Aumont","PHI","-0.4","5362"
"Dovydas Neverauskas","PIT","-1.0","11604"
"Tommy Fine","- - -","0.0","1004050"
"Zach Stewart","- - -","-0.6","7397"
"Ramon Tatis","- - -","-1.7","1012840"
"Jon Moscot","CIN","-0.9","13849"
"George Blackburn","BAL","0.1","1001015"
"Kelvin Jimenez","STL","-0.4","2902"
"Robert Carson","NYM","-1.1","2570"
"Joe Gilbert","MON","0.0","1004692"
"Lee Wheat","PHA","0.2","1013825"
"Benj Sampson","MIN","-0.1","1011397"
"Thomas Diamond","CHC","-0.1","8025"
"David Patton","CHC","-0.3","7503"
"Kevin Barry","ATL","0.1","3460"
"Charlie Bicknell","PHI","-1.2","1000949"
"Melvin Bunch","- - -","-0.7","1001651"
"Justin Huisman","KCR","0.0","1914"
"Darwin Cubillan","- - -","-0.5","771"
"Jack Knight","- - -","0.6","1007039"
"Mike Johnson","- - -","-1.6","1006487"
"Jack Wadsworth","- - -","1.4","1013475"
"Frank Wyman","KCC","0.0","1014307"
"George Nicol","- - -","0.1","1009573"
"Yorman Bazardo","- - -","0.2","3143"
"Matt Wagner","SEA","0.2","1013489"
"Jimmy Freeman","ATL","-0.6","1004321"
"Harry Fisher","PIT","-0.5","1004089"
"Pat McLaughlin","- - -","0.0","1008617"
"Aaron Wilkerson","MIL","-0.2","16904"
"Bill Spanswick","BOS","-0.1","1012303"
"Sean Nolin","- - -","-0.1","11341"
"Chris Fussell","- - -","-0.8","1004410"
"Skipper Friday","WAS","-0.3","1004349"
"Jordan Tata","DET","0.1","5999"
"Joe Kraemer","CHC","0.0","1007132"
"Josh D. Smith","- - -","0.0","13629"
"Geoff Hartlieb","PIT","-0.4","19558"
"Stan Partenheimer","- - -","-0.5","1010034"
"Grant Bowler","CHW","-0.1","1001260"
"Scott Klingenbeck","- - -","-1.4","1007011"
"Jason Shiell","- - -","-0.6","1625"
"Bill Connelly","- - -","-0.8","1002515"
"Ed Fuller","WAS","0.0","1004391"
"Jim Korwan","- - -","-0.1","1007114"
"Charlie Biggs","CHW","-0.1","1000959"
"Justin Thomas","- - -","-0.2","9910"
"Alex Konikowski","NYG","-0.7","1007095"
"Radhames Liz","- - -","-0.8","5843"
"Mark Brownson","- - -","0.2","1001544"
"Jack Faszholz","STL","0.0","1003956"
"Lucas Turk","WAS","0.0","1013224"
"Ronald Bolanos","- - -","-0.3","20041"
"John Bohnet","CLE","-0.4","1001129"
"Juan Castillo","NYM","-0.1","1002064"
"George Gillpatrick","STL","0.2","1004728"
"Ben Rowen","- - -","0.1","10983"
"Joey Nation","CHC","-0.1","1009462"
"Ray Gordinier","BRO","-0.3","1004872"
"Hector Fajardo","- - -","0.8","1003908"
"Carl Doyle","- - -","-0.4","1003457"
"Hal Elliott","PHI","1.9","1003739"
"Sam Page","PHA","0.2","1009956"
